customer_id,customer_name,phone,address_area,main_branch,first_order_date,last_order_date,total_orders,total_spent,recency_days,R_score,F_score,M_score,RFM_Score
3577,خالد الشاذلي,1093333263,شارع الطيران,Nasr City,2025-01-23,2025-03-26,2,1817,36,3,5,4,354
4745,سيف الشريف,1219871911,مكرم عبيد,Nasr City,2025-03-04,2025-03-31,2,1456,31,4,5,4,454
1117,محمد عادل,1248240777,شارع 9,Maadi,2025-03-26,2025-03-26,1,1257,36,3,3,3,333
2334,عمر حسن,1276736528,هليوبوليس سكوير,Heliopolis,2025-04-08,2025-04-08,1,1032,23,4,3,3,433
2695,سيف عبدالله,1124752596,زهراء المعادي,Maadi,2025-02-23,2025-02-23,1,1240,67,2,3,3,233
4534,عبدالله عطية,1046319736,المنطقة السادسة,Nasr City,2025-01-21,2025-04-22,2,1877,9,5,5,5,555
4869,كريم سالم,1149248572,النزهة,Heliopolis,2025-03-01,2025-03-01,1,512,61,2,3,1,231
3299,أحمد عبدالرحمن,1079432876,المعادي الجديدة,Maadi,2025-01-09,2025-02-04,2,1230,86,1,5,3,153
2262,رامي الشمري,1297868694,الحي الخامس,October,2025-04-17,2025-04-17,1,947,14,5,3,3,533
1820,عمر النجار,1252766113,النزهة,Heliopolis,2025-01-22,2025-04-29,2,2100,2,5,5,5,555
2638,محمود عبدالرحمن,1228408661,الحي الثالث,Zayed,2025-01-29,2025-01-29,1,910,92,1,3,3,133
2676,إبراهيم الصاوي,1143028943,الحي الخامس,October,2025-01-20,2025-01-20,1,1363,101,1,3,4,134
3670,حسين النجار,1073486805,المعادي الجديدة,Maadi,2025-02-11,2025-02-11,1,896,79,2,3,2,232
3403,خالد الشريف,1189597762,كمبوند بيفرلي هيلز,Zayed,2025-03-03,2025-03-03,1,923,59,2,3,3,233
4441,مصطفى الشريف,1113489060,الحي الخامس,October,2025-02-14,2025-02-14,1,1163,76,2,3,3,233
2168,زياد حسن,1254249071,هليوبوليس سكوير,Heliopolis,2025-04-26,2025-04-26,1,891,5,5,3,2,532
1455,سامي الشريف,1026580604,مكرم عبيد,Nasr City,2025-03-30,2025-04-06,2,1535,25,4,5,4,454
1207,شريف عبدالله,1291917990,الميرغني,Heliopolis,2025-02-04,2025-02-04,1,487,86,1,3,1,131
2183,يوسف عبدالرحمن,1195960146,هليوبوليس سكوير,Heliopolis,2025-03-03,2025-03-03,1,762,59,2,3,2,232
2023,حمزة سيد,1134675134,الميرغني,Heliopolis,2025-02-17,2025-04-17,3,2573,14,5,5,5,555
1642,ياسين حسن,1151882488,كورنيش المعادي,Maadi,2025-03-28,2025-03-28,1,555,34,4,3,1,431
4812,كريم عبدالرحمن,1215405602,النزهة,Heliopolis,2025-03-13,2025-03-26,2,2114,36,3,5,5,355
3084,شريف عبدالسلام,1035061008,الحي الثالث,Zayed,2025-01-18,2025-02-22,2,2043,68,2,5,5,255
3150,وليد سيد,1049610202,النزهة,Heliopolis,2025-03-06,2025-03-06,1,440,56,3,3,1,331
2406,حمزة حسن,1298221602,كورنيش المعادي,Maadi,2025-01-07,2025-01-07,1,312,114,1,3,1,131
3823,محمد الشريف,1054267512,مكرم عبيد,Nasr City,2025-04-15,2025-04-15,1,627,16,4,3,2,432
3471,حمزة حسن,1075472612,النزهة,Heliopolis,2025-01-06,2025-01-06,1,1147,115,1,3,3,133
4504,عمر حسن,1273242451,هليوبوليس سكوير,Heliopolis,2025-03-10,2025-03-12,2,986,50,3,5,3,353
3944,رامي منصور,1146208585,هليوبوليس سكوير,Heliopolis,2025-02-28,2025-03-24,2,1001,38,3,5,3,353
4547,زياد فتحي,1155607884,المنطقة السادسة,Nasr City,2025-03-21,2025-03-21,1,670,41,3,3,2,332
4152,حسين سيد,1277625331,الحي السابع,October,2025-02-12,2025-02-23,2,2988,67,2,5,5,255
1665,ياسين عطية,1164564701,الحي الرابع,Zayed,2025-02-23,2025-02-23,1,772,67,2,3,2,232
2517,محمد فتحي,1011985471,عباس العقاد,Nasr City,2025-02-23,2025-02-23,1,1850,67,2,3,4,234
3623,حمزة سيد,1158732653,شارع الطيران,Nasr City,2025-03-24,2025-04-22,3,1681,9,5,5,4,554
2847,محمود عبدالسلام,1260173059,الميرغني,Heliopolis,2025-03-08,2025-03-31,2,2197,31,4,5,5,455
4133,ياسين حجازي,1094554879,شارع 9,Maadi,2025-04-05,2025-04-05,1,320,26,4,3,1,431
1228,عمر فتحي,1041103955,هليوبوليس سكوير,Heliopolis,2025-01-09,2025-03-30,2,1328,32,4,5,4,454
2105,مصطفى فتحي,1242285747,النزهة,Heliopolis,2025-01-23,2025-01-23,1,1154,98,1,3,3,133
4199,حسين عبدالسلام,1042368227,المنطقة السادسة,Nasr City,2025-02-18,2025-02-18,1,432,72,2,3,1,231
1008,يوسف الشمري,1192306012,هليوبوليس سكوير,Heliopolis,2025-03-29,2025-03-29,1,856,33,4,3,2,432
1302,رامي منصور,1157821485,الحي الرابع,Zayed,2025-02-20,2025-02-20,1,862,70,2,3,2,232
2090,زياد عبدالرحمن,1196280642,مكرم عبيد,Nasr City,2025-01-03,2025-01-03,1,827,118,1,3,2,132
3074,سامي سيد,1183931848,عباس العقاد,Nasr City,2025-02-04,2025-02-04,1,470,86,1,3,1,131
2518,حسين فتحي,1162528051,الحي السابع,October,2025-01-31,2025-01-31,1,1113,90,1,3,3,133
1003,محمود الهواري,1093562114,هليوبوليس سكوير,Heliopolis,2025-03-22,2025-03-22,1,647,40,3,3,2,332
3644,رامي سالم,1071544017,المنطقة السادسة,Nasr City,2025-03-23,2025-03-23,1,492,39,3,3,1,331
2032,خالد عطية,1033415179,مكرم عبيد,Nasr City,2025-01-24,2025-01-24,1,688,97,1,3,2,132
4552,سيف الصاوي,1225871022,المنطقة السادسة,Nasr City,2025-03-15,2025-03-15,1,645,47,3,3,2,332
1547,سامي الشمري,1168110927,المنطقة السادسة,Nasr City,2025-02-20,2025-02-20,1,704,70,2,3,2,232
3605,شريف عبدالله,1278946618,عباس العقاد,Nasr City,2025-02-18,2025-04-09,2,1851,22,4,5,4,454
1699,رامي عادل,1254403885,زهراء المعادي,Maadi,2025-03-18,2025-03-18,1,276,44,3,3,1,331
3156,عمر الشمري,1062551455,النزهة,Heliopolis,2025-01-17,2025-03-20,2,1578,42,3,5,4,354
3323,زياد عبدالله,1293922419,روكسي,Heliopolis,2025-03-17,2025-03-17,1,700,45,3,3,2,332
4684,أحمد حسن,1275171709,شارع الطيران,Nasr City,2025-02-06,2025-02-06,1,886,84,2,3,2,232
1001,ياسين جمال,1110880982,شارع 9,Maadi,2025-03-12,2025-03-12,1,346,50,3,3,1,331
4884,مصطفى عبدالسلام,1134276111,هليوبوليس سكوير,Heliopolis,2025-01-17,2025-04-21,2,1713,10,5,5,4,554
1759,رامي فتحي,1071199941,المعادي الجديدة,Maadi,2025-02-13,2025-02-13,1,1465,77,2,3,4,234
1992,محمود سالم,1050257998,كمبوند بيفرلي هيلز,Zayed,2025-01-03,2025-01-03,1,985,118,1,3,3,133
3060,يوسف الشريف,1266211479,الحي الرابع,Zayed,2025-04-15,2025-04-15,1,975,16,4,3,3,433
1401,محمد عبدالله,1018134485,الحي الخامس,October,2025-01-22,2025-01-31,2,2088,90,1,5,5,155
4654,كريم سيد,1023296297,الحي الثالث,Zayed,2025-04-13,2025-04-13,1,1305,18,4,3,4,434
1293,حسين الشمري,1221124622,الحي الرابع,Zayed,2025-03-25,2025-03-25,1,945,37,3,3,3,333
4389,زياد عطية,1251376621,ميدان الحصري,October,2025-04-11,2025-04-11,1,437,20,4,3,1,431
1698,محمود فتحي,1195126922,الحي الثالث,Zayed,2025-02-24,2025-02-24,1,1562,66,2,3,4,234
2414,سيف سيد,1010572192,شارع الطيران,Nasr City,2025-03-03,2025-03-03,1,1628,59,2,3,4,234
2129,محمد الصاوي,1070202014,النزهة,Heliopolis,2025-04-05,2025-04-05,1,1365,26,4,3,4,434
2975,طارق عبدالرحمن,1088361373,الحي الخامس,October,2025-04-05,2025-04-05,1,490,26,4,3,1,431
2877,رامي الشريف,1240092362,المنطقة السادسة,Nasr City,2025-01-10,2025-01-10,1,350,111,1,3,1,131
2360,أحمد حجازي,1241156056,شارع الطيران,Nasr City,2025-02-14,2025-02-14,1,495,76,2,3,1,231
4951,أحمد منصور,1037107443,المنطقة السادسة,Nasr City,2025-01-15,2025-01-15,1,1473,106,1,3,4,134
3524,أحمد منصور,1134983597,الحي الأول,Zayed,2025-01-27,2025-04-22,3,4072,9,5,5,5,555
3044,ياسين منصور,1035118527,مكرم عبيد,Nasr City,2025-03-05,2025-04-05,2,1979,26,4,5,5,455
2314,ياسين سالم,1232878832,الحي الرابع,Zayed,2025-03-11,2025-03-11,1,865,51,3,3,2,332
2850,حسين سالم,1175261995,الحي السابع,October,2025-04-21,2025-04-21,1,1483,10,5,3,4,534
3561,حمزة فتحي,1287839910,روكسي,Heliopolis,2025-04-30,2025-04-30,1,422,1,5,3,1,531
3862,وليد عبدالرحمن,1272785982,كورنيش المعادي,Maadi,2025-03-14,2025-03-14,1,1060,48,3,3,3,333
3038,طارق النجار,1048545629,النزهة,Heliopolis,2025-03-05,2025-03-05,1,832,57,3,3,2,332
1066,خالد عبدالله,1056180690,شارع 9,Maadi,2025-02-19,2025-02-19,1,664,71,2,3,2,232
3758,مصطفى عطية,1116560170,مكرم عبيد,Nasr City,2025-02-04,2025-04-11,2,1449,20,4,5,4,454
2709,سامي الشمري,1176541980,الحي السابع,October,2025-04-10,2025-04-10,1,442,21,4,3,1,431
3632,شريف الشاذلي,1186194735,النزهة,Heliopolis,2025-03-31,2025-03-31,1,793,31,4,3,2,432
2391,سيف عبدالرحمن,1256992741,الميرغني,Heliopolis,2025-01-08,2025-03-25,2,726,37,3,5,2,352
4801,محمود عبدالله,1117281420,النزهة,Heliopolis,2025-04-25,2025-04-25,1,381,6,5,3,1,531
1269,إبراهيم الشريف,1271357253,مكرم عبيد,Nasr City,2025-01-28,2025-03-30,3,1202,32,4,5,3,453
3498,وليد عبدالسلام,1295106761,الحي الأول,Zayed,2025-03-08,2025-03-08,1,1139,54,3,3,3,333
4162,مصطفى الشريف,1266102583,شارع 9,Maadi,2025-02-17,2025-02-17,1,1136,73,2,3,3,233
1849,زياد عبدالله,1238939094,شارع الطيران,Nasr City,2025-01-06,2025-04-02,2,1489,29,4,5,4,454
3938,زياد عبدالله,1250391494,هليوبوليس سكوير,Heliopolis,2025-03-27,2025-03-27,1,457,35,3,3,1,331
4487,سيف الشمري,1027608875,كمبوند بيفرلي هيلز,Zayed,2025-03-08,2025-03-08,1,750,54,3,3,2,332
1779,سامي عطية,1026285373,الحي الأول,Zayed,2025-02-05,2025-02-05,1,350,85,1,3,1,131
2805,طارق النجار,1025918272,الحي الخامس,October,2025-02-07,2025-02-07,1,445,83,2,3,1,231
4186,حمزة الشاذلي,1221950020,شارع 9,Maadi,2025-02-13,2025-04-30,2,1533,1,5,5,4,554
1793,وليد عبدالله,1019853420,الميرغني,Heliopolis,2025-03-12,2025-03-12,1,565,50,3,3,1,331
4268,رامي حجازي,1098579002,الحي السابع,October,2025-03-01,2025-03-01,1,1166,61,2,3,3,233
3111,ياسين فتحي,1053423845,المنطقة السادسة,Nasr City,2025-02-15,2025-02-15,1,1269,75,2,3,3,233
3469,عمر جمال,1124995083,المعادي الجديدة,Maadi,2025-03-09,2025-03-09,1,565,53,3,3,1,331
3294,عمر سالم,1163410680,روكسي,Heliopolis,2025-01-26,2025-01-26,1,1107,95,1,3,3,133
4457,وليد عطية,1224119684,الحي السابع,October,2025-01-29,2025-01-29,1,727,92,1,3,2,132
2368,حسين عادل,1065267252,الحي الأول,Zayed,2025-02-27,2025-02-27,1,2138,63,2,3,5,235
2607,أحمد سيد,1040575991,المنطقة السادسة,Nasr City,2025-01-08,2025-04-17,3,1675,14,5,5,4,554
4678,شريف فتحي,1024838185,شارع الطيران,Nasr City,2025-02-09,2025-02-09,1,1173,81,2,3,3,233
2960,حمزة حسن,1142832725,روكسي,Heliopolis,2025-03-02,2025-03-02,1,410,60,2,3,1,231
1912,مصطفى الصاوي,1278795446,الحي الخامس,October,2025-01-24,2025-01-24,1,542,97,1,3,1,131
1056,محمود سالم,1010010663,الحي الثالث,Zayed,2025-02-13,2025-02-13,1,965,77,2,3,3,233
2635,خالد سيد,1118552894,كورنيش المعادي,Maadi,2025-02-12,2025-02-12,1,640,78,2,3,2,232
1278,محمد عبدالرحمن,1265926212,المنطقة السادسة,Nasr City,2025-03-20,2025-03-20,1,872,42,3,3,2,332
4680,طارق عبدالرحمن,1112456946,هليوبوليس سكوير,Heliopolis,2025-03-21,2025-03-21,1,277,41,3,3,1,331
4359,سيف عطية,1180716172,كمبوند بيفرلي هيلز,Zayed,2025-04-25,2025-04-25,1,2226,6,5,3,5,535
3606,محمود عبدالله,1139812660,الحي الخامس,October,2025-04-02,2025-04-02,1,440,29,4,3,1,431
2258,يوسف عبدالله,1090677906,زهراء المعادي,Maadi,2025-03-04,2025-03-04,1,1303,58,3,3,4,334
1348,مصطفى سيد,1241183508,الحي السابع,October,2025-03-03,2025-03-03,1,836,59,2,3,2,232
4819,رامي فتحي,1037894060,الميرغني,Heliopolis,2025-01-28,2025-01-28,1,623,93,1,3,2,132
4710,زياد الهواري,1047222059,شارع 9,Maadi,2025-03-23,2025-03-23,1,1618,39,3,3,4,334
2735,كريم حجازي,1046255069,زايد 2,October,2025-02-21,2025-02-21,1,410,69,2,3,1,231
3125,مصطفى عبدالله,1222689010,الحي الرابع,Zayed,2025-01-12,2025-01-12,1,1448,109,1,3,4,134
4918,يوسف الشمري,1169347950,كورنيش المعادي,Maadi,2025-01-23,2025-01-23,1,451,98,1,3,1,131
4936,محمد النجار,1128148594,المعادي الجديدة,Maadi,2025-01-02,2025-01-02,1,536,119,1,3,1,131
1390,محمد عبدالله,1148496536,شارع 9,Maadi,2025-01-06,2025-01-06,1,440,115,1,3,1,131
4283,محمد الشمري,1257653098,الحي الأول,Zayed,2025-01-09,2025-01-09,1,725,112,1,3,2,132
2206,محمد حجازي,1246126543,ميدان الحصري,October,2025-04-22,2025-04-22,1,997,9,5,3,3,533
1205,عبدالله حجازي,1118669829,هليوبوليس سكوير,Heliopolis,2025-01-11,2025-04-11,3,2393,20,4,5,5,455
1550,خالد عبدالسلام,1277007664,هليوبوليس سكوير,Heliopolis,2025-03-06,2025-03-06,1,768,56,3,3,2,332
1786,حسين الشمري,1225159016,ميدان الحصري,October,2025-03-20,2025-03-20,1,1074,42,3,3,3,333
3961,سامي الهواري,1154567880,مكرم عبيد,Nasr City,2025-03-13,2025-03-13,1,295,49,3,3,1,331
1025,طارق سيد,1044953588,شارع الطيران,Nasr City,2025-04-04,2025-04-04,1,412,27,4,3,1,431
1485,محمد عادل,1059405380,المعادي الجديدة,Maadi,2025-04-09,2025-04-09,1,442,22,4,3,1,431
1760,سامي النجار,1044088058,زهراء المعادي,Maadi,2025-02-03,2025-02-03,1,1367,87,1,3,4,134
1532,حسين حسن,1232034431,الحي الخامس,October,2025-04-05,2025-04-05,1,866,26,4,3,2,432
3635,رامي عبدالله,1137026210,الميرغني,Heliopolis,2025-01-09,2025-01-09,1,630,112,1,3,2,132
3598,عمر الصاوي,1161498959,هليوبوليس سكوير,Heliopolis,2025-01-19,2025-04-29,4,3886,2,5,5,5,555
4097,سامي عادل,1297244012,شارع الطيران,Nasr City,2025-01-02,2025-01-18,2,2378,103,1,5,5,155
2490,شريف حجازي,1251989206,الحي الأول,Zayed,2025-03-19,2025-03-19,1,522,43,3,3,1,331
1733,طارق سيد,1062525046,زهراء المعادي,Maadi,2025-02-15,2025-02-15,1,1235,75,2,3,3,233
1667,طارق الصاوي,1159500210,كورنيش المعادي,Maadi,2025-04-04,2025-04-04,1,978,27,4,3,3,433
3321,يوسف الشريف,1075147302,زهراء المعادي,Maadi,2025-01-02,2025-03-31,3,2387,31,4,5,5,455
3404,حسين حسن,1028402514,الحي السابع,October,2025-03-26,2025-03-26,1,923,36,3,3,3,333
4961,عمر فتحي,1245813152,الحي الثالث,Zayed,2025-01-07,2025-01-07,1,1175,114,1,3,3,133
4785,يوسف عطية,1073795128,المنطقة السادسة,Nasr City,2025-02-14,2025-02-14,1,1000,76,2,3,3,233
3793,كريم الشاذلي,1083127423,شارع 9,Maadi,2025-04-19,2025-04-19,1,750,12,5,3,2,532
1677,سامي عبدالسلام,1246751735,الحي الأول,Zayed,2025-02-06,2025-02-06,1,442,84,2,3,1,231
1394,محمد حسن,1018698490,المنطقة السادسة,Nasr City,2025-01-15,2025-01-15,1,923,106,1,3,3,133
4815,يوسف حجازي,1287451546,زهراء المعادي,Maadi,2025-02-13,2025-02-13,1,392,77,2,3,1,231
1898,سيف حسن,1068014342,كورنيش المعادي,Maadi,2025-03-03,2025-04-01,2,1574,30,4,5,4,454
2153,زياد الهواري,1150462783,كمبوند بيفرلي هيلز,Zayed,2025-01-31,2025-01-31,1,726,90,1,3,2,132
4126,خالد سالم,1188161873,الحي السابع,October,2025-01-01,2025-01-01,1,1106,120,1,3,3,133
3387,رامي الشمري,1277114051,الحي الرابع,Zayed,2025-01-07,2025-03-27,3,2603,35,3,5,5,355
2982,ياسين عبدالسلام,1270910274,شارع الطيران,Nasr City,2025-01-18,2025-03-29,2,707,33,4,5,2,452
2149,طارق الشاذلي,1193176631,مكرم عبيد,Nasr City,2025-04-07,2025-04-24,2,1811,7,5,5,4,554
2737,سامي منصور,1126809820,الحي الرابع,Zayed,2025-01-09,2025-01-09,1,629,112,1,3,2,132
4950,سامي عبدالرحمن,1127000575,مكرم عبيد,Nasr City,2025-03-06,2025-03-06,1,644,56,3,3,2,332
2439,أحمد منصور,1271429149,كورنيش المعادي,Maadi,2025-03-31,2025-03-31,1,257,31,4,3,1,431
4498,وليد عبدالرحمن,1171368521,شارع 9,Maadi,2025-02-14,2025-02-27,2,2103,63,2,5,5,255
1195,رامي سالم,1014784223,كمبوند بيفرلي هيلز,Zayed,2025-03-05,2025-03-05,1,260,57,3,3,1,331
1951,إبراهيم الصاوي,1171666780,روكسي,Heliopolis,2025-04-05,2025-04-14,2,3259,17,4,5,5,455
3777,محمود الشمري,1159824865,كمبوند بيفرلي هيلز,Zayed,2025-03-02,2025-03-02,1,435,60,2,3,1,231
3158,حسين عبدالسلام,1286514700,زايد 2,October,2025-01-15,2025-01-15,1,310,106,1,3,1,131
4697,رامي حسن,1217653238,شارع 9,Maadi,2025-03-05,2025-04-15,2,1061,16,4,5,3,453
4832,محمد عبدالله,1079592118,الحي الثالث,Zayed,2025-02-11,2025-03-11,2,1466,51,3,5,4,354
3165,أحمد الشريف,1287576211,هليوبوليس سكوير,Heliopolis,2025-04-24,2025-04-24,1,325,7,5,3,1,531
4380,محمود عبدالسلام,1241486858,هليوبوليس سكوير,Heliopolis,2025-04-04,2025-04-04,1,470,27,4,3,1,431
4218,خالد منصور,1217788572,الميرغني,Heliopolis,2025-04-07,2025-04-07,1,1460,24,4,3,4,434
3936,إبراهيم منصور,1140790911,روكسي,Heliopolis,2025-04-05,2025-04-05,1,827,26,4,3,2,432
4034,كريم فتحي,1042545914,الحي السابع,October,2025-02-26,2025-02-26,1,621,64,2,3,2,232
4240,شريف حسن,1070862510,المعادي الجديدة,Maadi,2025-02-20,2025-04-15,2,2110,16,4,5,5,455
3407,طارق فتحي,1193636960,كمبوند بيفرلي هيلز,Zayed,2025-01-23,2025-01-23,1,1277,98,1,3,3,133
2502,كريم حسن,1287109675,مكرم عبيد,Nasr City,2025-02-03,2025-02-03,1,680,87,1,3,2,132
2454,خالد سيد,1037954196,الحي الأول,Zayed,2025-03-23,2025-04-22,2,2198,9,5,5,5,555
1640,وليد جمال,1293338331,كمبوند بيفرلي هيلز,Zayed,2025-02-18,2025-02-18,1,715,72,2,3,2,232
1518,حمزة عبدالرحمن,1279373771,الحي الأول,Zayed,2025-03-27,2025-03-27,1,375,35,3,3,1,331
4255,يوسف الهواري,1274934244,المنطقة السادسة,Nasr City,2025-01-04,2025-01-04,1,609,117,1,3,1,131
4873,عبدالله الشاذلي,1174367327,المعادي الجديدة,Maadi,2025-01-19,2025-01-19,1,1657,102,1,3,4,134
4386,محمد فتحي,1238186515,الميرغني,Heliopolis,2025-01-05,2025-01-05,1,702,116,1,3,2,132
2104,وليد الصاوي,1169310158,المنطقة السادسة,Nasr City,2025-02-12,2025-02-12,1,612,78,2,3,1,231
2622,عمر الهواري,1141368475,عباس العقاد,Nasr City,2025-02-23,2025-02-23,1,746,67,2,3,2,232
1494,ياسين حسن,1230657284,المعادي الجديدة,Maadi,2025-01-08,2025-03-27,2,1937,35,3,5,5,355
4953,حسين الشريف,1025105237,عباس العقاد,Nasr City,2025-01-07,2025-03-07,2,1520,55,3,5,4,354
1962,كريم عبدالسلام,1111494105,الميرغني,Heliopolis,2025-02-01,2025-03-13,2,1999,49,3,5,5,355
1893,مصطفى حجازي,1248790233,الحي السابع,October,2025-03-02,2025-03-28,2,1783,34,4,5,4,454
1096,عمر عبدالله,1121530165,زايد 2,October,2025-02-18,2025-02-18,1,577,72,2,3,1,231
4324,إبراهيم الشريف,1267553433,زهراء المعادي,Maadi,2025-01-07,2025-01-31,2,2106,90,1,5,5,155
3534,محمود منصور,1029092024,المنطقة السادسة,Nasr City,2025-04-22,2025-04-22,1,753,9,5,3,2,532
2182,رامي الهواري,1155727604,روكسي,Heliopolis,2025-04-13,2025-04-13,1,973,18,4,3,3,433
2140,محمود الصاوي,1058982141,الحي السابع,October,2025-03-06,2025-03-06,1,1870,56,3,3,5,335
4849,سيف حجازي,1078671036,زهراء المعادي,Maadi,2025-02-01,2025-02-01,1,450,89,1,3,1,131
1735,محمود النجار,1291902234,هليوبوليس سكوير,Heliopolis,2025-04-01,2025-04-01,1,396,30,4,3,1,431
2385,وليد منصور,1111049289,روكسي,Heliopolis,2025-01-27,2025-03-27,2,1907,35,3,5,5,355
4046,أحمد جمال,1058141478,الميرغني,Heliopolis,2025-02-21,2025-02-21,1,646,69,2,3,2,232
1564,إبراهيم عطية,1189183882,المعادي الجديدة,Maadi,2025-04-05,2025-04-05,1,1547,26,4,3,4,434
4022,سامي الشريف,1011484006,المنطقة السادسة,Nasr City,2025-02-27,2025-02-27,1,455,63,2,3,1,231
1594,حمزة عادل,1095351987,شارع 9,Maadi,2025-01-19,2025-01-19,1,595,102,1,3,1,131
2338,طارق فتحي,1091371135,هليوبوليس سكوير,Heliopolis,2025-01-14,2025-04-15,2,1805,16,4,5,4,454
3573,خالد منصور,1276009592,الميرغني,Heliopolis,2025-02-03,2025-02-03,1,1140,87,1,3,3,133
1544,زياد حجازي,1116351210,الحي السابع,October,2025-02-20,2025-02-20,1,840,70,2,3,2,232
4814,محمود حسن,1112961310,زايد 2,October,2025-02-15,2025-04-29,2,1533,2,5,5,4,554
3444,محمود عبدالله,1210581269,الحي الأول,Zayed,2025-05-01,2025-05-01,1,1073,0,5,3,3,533
4233,خالد الشمري,1099398692,الميرغني,Heliopolis,2025-01-14,2025-01-14,1,1623,107,1,3,4,134
1058,حسين منصور,1250908155,الحي الثالث,Zayed,2025-03-04,2025-03-04,1,282,58,2,3,1,231
2066,سامي عبدالسلام,1244822075,مكرم عبيد,Nasr City,2025-02-11,2025-02-11,1,260,79,2,3,1,231
1514,سامي حجازي,1254959132,النزهة,Heliopolis,2025-04-22,2025-04-22,1,975,9,5,3,3,533
2991,أحمد فتحي,1173830235,هليوبوليس سكوير,Heliopolis,2025-03-21,2025-03-21,1,1695,41,3,3,4,334
3371,مصطفى الشمري,1063076060,ميدان الحصري,October,2025-02-16,2025-02-16,1,738,74,2,3,2,232
3881,رامي الشمري,1152178693,الميرغني,Heliopolis,2025-04-30,2025-04-30,1,522,1,5,3,1,531
3485,كريم الشمري,1093347780,شارع الطيران,Nasr City,2025-02-18,2025-04-11,2,1798,20,4,5,4,454
3377,خالد سيد,1282134202,هليوبوليس سكوير,Heliopolis,2025-01-16,2025-01-16,1,840,105,1,3,2,132
2078,سامي حجازي,1216634184,المنطقة السادسة,Nasr City,2025-04-01,2025-04-01,1,720,30,4,3,2,432
1602,أحمد الشريف,1235536200,هليوبوليس سكوير,Heliopolis,2025-04-18,2025-04-18,1,295,13,5,3,1,531
2765,محمد منصور,1057405370,روكسي,Heliopolis,2025-02-02,2025-02-02,1,1263,88,1,3,3,133
1734,عبدالله عبدالرحمن,1218020910,عباس العقاد,Nasr City,2025-01-04,2025-01-04,1,1224,117,1,3,3,133
3746,حمزة منصور,1055822107,روكسي,Heliopolis,2025-04-13,2025-04-13,1,1551,18,4,3,4,434
3709,محمود منصور,1236997687,المنطقة السادسة,Nasr City,2025-03-28,2025-03-28,1,873,34,4,3,2,432
3364,أحمد الشمري,1240658768,الميرغني,Heliopolis,2025-01-31,2025-01-31,1,1365,90,1,3,4,134
2019,حسين سيد,1097309914,النزهة,Heliopolis,2025-03-08,2025-03-08,1,821,54,3,3,2,332
1308,زياد عطية,1020746639,ميدان الحصري,October,2025-02-14,2025-03-19,2,1938,43,3,5,5,355
4665,كريم النجار,1017090053,ميدان الحصري,October,2025-01-18,2025-01-18,1,663,103,1,3,2,132
2413,عمر الشاذلي,1126396151,زايد 2,October,2025-02-16,2025-02-16,1,367,74,2,3,1,231
4184,عبدالله الشريف,1288104193,كمبوند بيفرلي هيلز,Zayed,2025-01-18,2025-01-18,1,690,103,1,3,2,132
3022,كريم سيد,1193460791,مكرم عبيد,Nasr City,2025-03-24,2025-03-24,1,650,38,3,3,2,332
4909,عمر الشمري,1289091136,زايد 2,October,2025-01-09,2025-04-29,2,2558,2,5,5,5,555
4726,سامي الشاذلي,1297256578,هليوبوليس سكوير,Heliopolis,2025-03-11,2025-03-11,1,1261,51,3,3,3,333
2282,رامي عادل,1034797220,شارع الطيران,Nasr City,2025-02-03,2025-03-16,2,1545,46,3,5,4,354
3046,شريف جمال,1014554720,زايد 2,October,2025-02-18,2025-02-18,1,622,72,2,3,2,232
2087,طارق الشريف,1147533085,كمبوند بيفرلي هيلز,Zayed,2025-04-15,2025-04-15,1,464,16,4,3,1,431
3095,طارق سيد,1129050110,الحي الثالث,Zayed,2025-04-24,2025-04-24,1,625,7,5,3,2,532
2514,وليد عبدالرحمن,1235731332,الحي الثالث,Zayed,2025-02-12,2025-02-12,1,678,78,2,3,2,232
3336,يوسف منصور,1031241874,الحي الثالث,Zayed,2025-02-23,2025-03-06,2,1643,56,3,5,4,354
3917,شريف عبدالرحمن,1197012039,زايد 2,October,2025-02-21,2025-04-29,4,3279,2,5,5,5,555
4806,عبدالله الشمري,1271549214,مكرم عبيد,Nasr City,2025-04-02,2025-04-02,1,1300,29,4,3,4,434
3768,مصطفى عبدالله,1192640577,مكرم عبيد,Nasr City,2025-01-21,2025-01-21,1,1173,100,1,3,3,133
1489,وليد الهواري,1112591604,الحي الأول,Zayed,2025-02-17,2025-02-17,1,760,73,2,3,2,232
4114,خالد الهواري,1019946069,المعادي الجديدة,Maadi,2025-01-15,2025-01-15,1,877,106,1,3,2,132
1491,إبراهيم حسن,1034244736,شارع الطيران,Nasr City,2025-01-12,2025-01-12,1,592,109,1,3,1,131
2128,أحمد الصاوي,1211329716,شارع 9,Maadi,2025-01-31,2025-04-30,2,2094,1,5,5,5,555
4843,طارق سالم,1166065630,الحي السابع,October,2025-01-07,2025-01-07,1,1180,114,1,3,3,133
1459,زياد عبدالسلام,1036908112,الحي الأول,Zayed,2025-01-31,2025-01-31,1,490,90,1,3,1,131
3208,سيف عبدالسلام,1239066315,شارع الطيران,Nasr City,2025-04-01,2025-04-01,1,510,30,4,3,1,431
1333,طارق عادل,1172504596,كورنيش المعادي,Maadi,2025-02-21,2025-02-21,1,771,69,2,3,2,232
